review_index,candidate_group_id,evidence_class,name_standardization_basis,development_state,state_id,primary_site_key,n_current_developments,n_hud_ids,project_names,hud_ids,allocation_pis_years,episode_unit_totals,pass1_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_1_title,pass2_source_1_type,pass2_source_1_url,pass2_notes,pass2_reviewed_on,final_decision,final_reason_code,final_notes,final_reviewed_on
127,NVAR_0052,same_units_different_timing,alias_former_name_or_reporting_variant,MT,21400,MT|1201 N 25TH AVE|BOZEMAN,2,2,CASTLEBAR || CASTLEBAR - REHAB,MTA20210004 || MTA20231019,2021/2021 || 2021/2023,72/72 || 72/72,merge,same_state_id_address_units_name_variant,HUD-only read: 2 current developments (MTA20210004 || MTA20231019) share state ID 21400 and standardized primary address MT|1201 N 25TH AVE|BOZEMAN. Evidence class: same_units_different_timing. Names: CASTLEBAR || CASTLEBAR - REHAB. Allocation/PIS pairs: 2021/2021 || 2021/2023. Reconciled total/low-income units: 72/72 || 72/72.,2026-08-10,merge,same_property_recapitalization_or_rename,Google,https://www.google.com/search?q=%22CASTLEBAR%22%20%221201%20NORTH%2025TH%20AVENUE%22%20%22BOZEMAN%22%20affordable%20housing,Castlebar Apartments,property_listing,https://www.apartments.com/castlebar-apartments-bozeman-mt/6vcsyrv/,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_recapitalization_or_rename,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
128,NVAR_0082,same_units_different_timing,alias_former_name_or_reporting_variant,NC,9001263,NC|100 PERSIMMON DR|GROVER,2,2,GREEN OAKS APTS || GREEN OAKS APARTMENTS,NCA19880320 || NCA20109025,1988/1988 || 2008/2010,24/24 || 24/24,merge,same_state_id_address_units_name_variant,HUD-only read: 2 current developments (NCA19880320 || NCA20109025) share state ID 9001263 and standardized primary address NC|100 PERSIMMON DR|GROVER. Evidence class: same_units_different_timing. Names: GREEN OAKS APTS || GREEN OAKS APARTMENTS. Allocation/PIS pairs: 1988/1988 || 2008/2010. Reconciled total/low-income units: 24/24 || 24/24.,2026-08-10,merge,same_property_recapitalization_or_rename,Google,https://www.google.com/search?q=%22GREEN%20OAKS%20APTS%22%20%22100%20PERSIMMON%20DR%22%20%22GROVER%22%20affordable%20housing,"Green Oaks Apts | Affordable Housing in Grover, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/cleveland-county/grover/green-oaks-apts-48958-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_recapitalization_or_rename,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
129,NVAR_0142,same_units_different_timing,alias_former_name_or_reporting_variant,NC,9264467,NC|4350 CONNELLY CIR|CHARLOTTE,2,2,CONNELLY CREEK APARTMENTS || SANCTUARY GARDENS,NCA0000X273 || NCA20240036,2020/9999 || 2020/2024,78/78 || 78/78,merge,same_state_id_address_units_name_variant,HUD-only read: 2 current developments (NCA0000X273 || NCA20240036) share state ID 9264467 and standardized primary address NC|4350 CONNELLY CIR|CHARLOTTE. Evidence class: same_units_different_timing. Names: CONNELLY CREEK APARTMENTS || SANCTUARY GARDENS. Allocation/PIS pairs: 2020/9999 || 2020/2024. Reconciled total/low-income units: 78/78 || 78/78.,2026-08-10,merge,same_property_recapitalization_or_rename,Google,https://www.google.com/search?q=%22CONNELLY%20CREEK%20APARTMENTS%22%20%224350%20CONNELLY%20CIRCLE%22%20%22CHARLOTTE%22%20affordable%20housing,Housing Funding Support Requests,public_agency_record,https://charlottenc.legistar.com/View.ashx?G=BE036CCA-47DC-4396-B00E-55A8D4A8D752&GUID=A84BB088-A211-47FF-B906-12A85F828680&ID=8265012&M=F,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_recapitalization_or_rename,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
130,NVAR_0152,same_units_different_timing,alias_former_name_or_reporting_variant,TX,TX4983,TX|1002 N MAIN ST|BIG SPRING,2,2,NORTHCREST APTS || LAREDO HILL,TXA20145018 || TXA20157574,2014/2014 || 2014/2015,68/68 || 68/68,merge,same_state_id_address_units_name_variant,HUD-only read: 2 current developments (TXA20145018 || TXA20157574) share state ID TX4983 and standardized primary address TX|1002 N MAIN ST|BIG SPRING. Evidence class: same_units_different_timing. Names: NORTHCREST APTS || LAREDO HILL. Allocation/PIS pairs: 2014/2014 || 2014/2015. Reconciled total/low-income units: 68/68 || 68/68.,2026-08-10,merge,same_property_recapitalization_or_rename,Google,https://www.google.com/search?q=%22NORTHCREST%20APTS%22%20%221002%20N%20MAIN%20ST%22%20%22BIG%20SPRING%22%20affordable%20housing,"Northcrest Apts | Affordable Housing in Big Spring, TX",property_directory,https://affordablehousinghub.org/housing/texas/howard-county/big-spring/northcrest-apts-42844-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_recapitalization_or_rename,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
131,NVAR_0162,same_units_different_timing,alias_former_name_or_reporting_variant,WA,90-18T,WA|211 PINE ST|SEATTLE,2,2,SECOND + PINE || SECOND AND PINE,WAA19920095 || WAA19929116,1992/1992 || 1990/1992,42/9 || 42/9,merge,same_state_id_address_units_name_variant,HUD-only read: 2 current developments (WAA19920095 || WAA19929116) share state ID 90-18T and standardized primary address WA|211 PINE ST|SEATTLE. Evidence class: same_units_different_timing. Names: SECOND + PINE || SECOND AND PINE. Allocation/PIS pairs: 1992/1992 || 1990/1992. Reconciled total/low-income units: 42/9 || 42/9.,2026-08-10,merge,same_property_recapitalization_or_rename,Google,https://www.google.com/search?q=%22SECOND%20%2B%20PINE%22%20%22211%20PINE%20ST%22%20%22SEATTLE%22%20affordable%20housing,"The Second & Pine - 211 Pine St Seattle, WA 98101 | Apartments.com",property_listing,https://www.apartments.com/the-second-pine-seattle-wa/gqm3lww/,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_recapitalization_or_rename,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
132,NVAR_0001,different_timing_or_units,phase_component_or_distinct_project_labels,AK,37783,AK|CANYON DR|JUNEAU,2,2,GLACIER VILLAGE PHASE I || GLACIER VILLAGE PHASES II & III,AKA20030025 || AKA20040010,2002/2003 || 2004/2004,25/25 || 37/37,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (AKA20030025 || AKA20040010) share state ID 37783 and standardized primary address AK|CANYON DR|JUNEAU. Evidence class: different_timing_or_units. Names: GLACIER VILLAGE PHASE I || GLACIER VILLAGE PHASES II & III. Allocation/PIS pairs: 2002/2003 || 2004/2004. Reconciled total/low-income units: 25/25 || 37/37.,2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=%22GLACIER%20VILLAGE%20PHASE%20I%22%20%22CANYON%20DR%22%20%22JUNEAU%22%20affordable%20housing,LIHTC Properties in Alaska Through 2021,sector_compilation,https://www.novoco.com/public-media/documents/alaska-lihtc-properties-to-2021-082023.pdf,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
133,NVAR_0002,different_timing_or_units,phase_component_or_distinct_project_labels,AL,AL-02-0054,AL|600 24TH ST N|BIRMINGHAM,2,2,PARK PLACE I || PARK PLACE II,ALA20030091 || ALA20040079,2002/2003 || 2003/2004,197/97 || 198/119,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (ALA20030091 || ALA20040079) share state ID AL-02-0054 and standardized primary address AL|600 24TH ST N|BIRMINGHAM. Evidence class: different_timing_or_units. Names: PARK PLACE I || PARK PLACE II. Allocation/PIS pairs: 2002/2003 || 2003/2004. Reconciled total/low-income units: 197/97 || 198/119.,2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=%22PARK%20PLACE%20I%22%20%22600%2024TH%20ST%20N%22%20%22BIRMINGHAM%22%20affordable%20housing,Birmingham HUD housing property list,property_directory,https://www.hudhouses.us/city/al-birmingham,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
134,NVAR_0003,different_timing_or_units,financing_phase_labels_for_one_building,CA,CA-08-801,CA|1050 B ST|SAN DIEGO,2,2,TEN FIFTY B APTS PHASE I || TEN FIFTY B APTS PHASE II,CAA20100280 || CAA20100285,2008/2010 || 2008/2010,118/117 || 111/109,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (CAA20100280 || CAA20100285) share state ID CA-08-801 and standardized primary address CA|1050 B ST|SAN DIEGO. Evidence class: different_timing_or_units. Names: TEN FIFTY B APTS PHASE I || TEN FIFTY B APTS PHASE II. Allocation/PIS pairs: 2008/2010 || 2008/2010. Reconciled total/low-income units: 118/117 || 111/109.,2026-08-10,merge,single_building_split_financing_applications,Google,https://www.google.com/search?q=%22TEN%20FIFTY%20B%20APTS%20PHASE%20I%22%20%221050%20B%20ST%22%20%22SAN%20DIEGO%22%20affordable%20housing,California Debt Limit Allocation Committee January 23 2008 minutes,public_agency_record,https://www.treasurer.ca.gov/cdlac/meeting/2008/20080123/minutes.pdf,"Outside read: California's bond-allocation minutes describe phase I and phase II as two applications for the single Ten Fifty B Apartments project, split to finance one 229-unit building.",2026-08-10,merge,single_building_split_financing_applications,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
135,NVAR_0021,different_timing_or_units,alias_former_name_or_reporting_variant,CA,CA-13-178,CA|301 N SANTA FE AVE|VISTA,2,2,NORTH SANTA FE APARTMENTS || NORTH SANTA FE APTS,CAA20160048 || CAA20165372,2013/2016 || 2013/2016,68/66 || 67/66,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (CAA20160048 || CAA20165372) share state ID CA-13-178 and standardized primary address CA|301 N SANTA FE AVE|VISTA. Evidence class: different_timing_or_units. Names: NORTH SANTA FE APARTMENTS || NORTH SANTA FE APTS. Allocation/PIS pairs: 2013/2016 || 2013/2016. Reconciled total/low-income units: 68/66 || 67/66.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22NORTH%20SANTA%20FE%20APARTMENTS%22%20%22301%20NORTH%20SANTA%20FE%20AVENUE%22%20%22VISTA%22%20affordable%20housing,City of Vista 2021-2029 Housing Element,public_agency_record,https://www.hcd.ca.gov/housing-elements/docs/vista-6th-adopted032822.pdf,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
136,NVAR_0025,different_timing_or_units,alias_former_name_or_reporting_variant,CA,CA-13-858,CA|736 WILLIAMS RD|SALINAS,2,2,GABILAN PLAZA || GABILAN PLAZA 3,CAA20141037 || CAA20147482,2013/2014 || 2013/2014,200/197 || 200/198,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (CAA20141037 || CAA20147482) share state ID CA-13-858 and standardized primary address CA|736 WILLIAMS RD|SALINAS. Evidence class: different_timing_or_units. Names: GABILAN PLAZA || GABILAN PLAZA 3. Allocation/PIS pairs: 2013/2014 || 2013/2014. Reconciled total/low-income units: 200/197 || 200/198.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22GABILAN%20PLAZA%22%20%22736%20WILLIAMS%20RD.%22%20%22SALINAS%22%20affordable%20housing,California Debt Limit Allocation Committee Gabilan Plaza staff report,public_agency_record,https://www.treasurer.ca.gov/cdlac/meeting/2014/20140319/staff/040.pdf,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
137,NVAR_0030,different_timing_or_units,alias_former_name_or_reporting_variant,DC,DCB2009035,DC|1507 BENNING RD NE|WASHINGTON,2,2,PENTACLE APTS || THE PENTACLE,DCB20090035 || DCB20099043,2010/2009 || 2010/2009,182/182 || 181/181,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (DCB20090035 || DCB20099043) share state ID DCB2009035 and standardized primary address DC|1507 BENNING RD NE|WASHINGTON. Evidence class: different_timing_or_units. Names: PENTACLE APTS || THE PENTACLE. Allocation/PIS pairs: 2010/2009 || 2010/2009. Reconciled total/low-income units: 182/182 || 181/181.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22PENTACLE%20APTS%22%20%221507%20BENNING%20RD%20NE%22%20%22WASHINGTON%22%20affordable%20housing,"Pentacle Apts | Affordable Housing in Washington, DC",property_directory,https://affordablehousinghub.org/housing/district-of-columbia/district-of-columbia-county/washington/pentacle-apts-2519-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
138,NVAR_0032,different_timing_or_units,alias_former_name_or_reporting_variant,GA,2001-021,GA|841 WILLOWBROOK DR|HINESVILLE,2,2,PINES AT WILLOWBROOK || PINES @ WILLOWBROOK,GAA20030285 || GAA20039047,2001/2003 || 2001/2003,80/64 || 80/80,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (GAA20030285 || GAA20039047) share state ID 2001-021 and standardized primary address GA|841 WILLOWBROOK DR|HINESVILLE. Evidence class: different_timing_or_units. Names: PINES AT WILLOWBROOK || PINES @ WILLOWBROOK. Allocation/PIS pairs: 2001/2003 || 2001/2003. Reconciled total/low-income units: 80/64 || 80/80.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22PINES%20AT%20WILLOWBROOK%22%20%22841%20WILLOWBROOK%20DR%22%20%22HINESVILLE%22%20affordable%20housing,"The Pines at Willowbrook in Hinesville, Georgia",property_directory,https://affordablehousingonline.com/housing-search/Georgia/Hinesville/The-Pines-at-Willowbrook/10057468,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
139,NVAR_0034,different_timing_or_units,alias_former_name_or_reporting_variant,GA,2001-073,GA|4150 GEORGE BUSBEE PKWY NW|KENNESAW,2,2,HIGHLAND COURT SR RESIDENCE || HIGHLAND COURT,GAA20030065 || GAA20039030,2001/2003 || 2001/2003,122/96 || 122/122,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (GAA20030065 || GAA20039030) share state ID 2001-073 and standardized primary address GA|4150 GEORGE BUSBEE PKWY NW|KENNESAW. Evidence class: different_timing_or_units. Names: HIGHLAND COURT SR RESIDENCE || HIGHLAND COURT. Allocation/PIS pairs: 2001/2003 || 2001/2003. Reconciled total/low-income units: 122/96 || 122/122.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22HIGHLAND%20COURT%20SR%20RESIDENCE%22%20%224150%20GEORGE%20BUSBEE%20PKWY%20NW%22%20%22KENNESAW%22%20affordable%20housing,"Highland Court Sr Residence | Affordable Housing in Kennesaw, GA",property_directory,https://affordablehousinghub.org/housing/georgia/cobb-county/kennesaw/highland-court-sr-residence-3697-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
140,NVAR_0036,different_timing_or_units,alias_former_name_or_reporting_variant,GA,2003-019,GA|25 HERSCHEL WALKER DR|WRIGHTSVILLE,2,2,"JT OAKVIEW, LP || OAKVIEW APTS (WRIGHTSVILLE)",GAA20049030 || GAA20050055,2003/2004 || 2003/2005,24/24 || 24/23,defer,changed_timing_or_units_requires_outside_read,"HUD-only read: 2 current developments (GAA20049030 || GAA20050055) share state ID 2003-019 and standardized primary address GA|25 HERSCHEL WALKER DR|WRIGHTSVILLE. Evidence class: different_timing_or_units. Names: JT OAKVIEW, LP || OAKVIEW APTS (WRIGHTSVILLE). Allocation/PIS pairs: 2003/2004 || 2003/2005. Reconciled total/low-income units: 24/24 || 24/23.",2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22JT%20OAKVIEW%2C%20LP%22%20%2225%20HERSCHEL%20WALKER%20DR%22%20%22WRIGHTSVILLE%22%20affordable%20housing,Georgia Tax Credit Property List,public_agency_record,https://dca.georgia.gov/document/tools/tax-credit-property-list/download,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
141,NVAR_0037,different_timing_or_units,alias_former_name_or_reporting_variant,GA,2003-037,GA|391 OLD GRIFFIN RD|MCDONOUGH,2,2,GRIER SENIOR MANOR I || GRIER SENIOR MANOR FKA TIMBERCHASE APTS,GAA20050185 || GAA20059020,2003/2005 || 9999/2005,64/51 || 64/64,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (GAA20050185 || GAA20059020) share state ID 2003-037 and standardized primary address GA|391 OLD GRIFFIN RD|MCDONOUGH. Evidence class: different_timing_or_units. Names: GRIER SENIOR MANOR I || GRIER SENIOR MANOR FKA TIMBERCHASE APTS. Allocation/PIS pairs: 2003/2005 || 9999/2005. Reconciled total/low-income units: 64/51 || 64/64.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22GRIER%20SENIOR%20MANOR%20I%22%20%22391%20OLD%20GRIFFIN%20RD%22%20%22MCDONOUGH%22%20affordable%20housing,"Grier Senior Manor I | Affordable Housing in McDonough, GA",property_directory,https://affordablehousinghub.org/housing/georgia/henry-county/mcdonough/grier-senior-manor-i-5600-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
142,NVAR_0041,different_timing_or_units,phase_component_or_distinct_project_labels,GA,GA-93-061,GA|505 HARRIS TRL RD|RICHMOND HILL,2,2,ASHTON OF RICHMOND HILL PHASE I || ASHTON OF RICHMOND HILL PHASE II,GAA19950017 || GAA19950025,1993/1995 || 1993/1995,232/232 || 160/158,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (GAA19950017 || GAA19950025) share state ID GA-93-061 and standardized primary address GA|505 HARRIS TRL RD|RICHMOND HILL. Evidence class: different_timing_or_units. Names: ASHTON OF RICHMOND HILL PHASE I || ASHTON OF RICHMOND HILL PHASE II. Allocation/PIS pairs: 1993/1995 || 1993/1995. Reconciled total/low-income units: 232/232 || 160/158.,2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=%22ASHTON%20OF%20RICHMOND%20HILL%20PHASE%20I%22%20%22505%20HARRIS%20TRAIL%20RD%22%20%22RICHMOND%20HILL%22%20affordable%20housing,"Ashton of Richmond Hill Phase I | Affordable Housing in Richmond Hill, GA",property_directory,https://affordablehousinghub.org/housing/georgia/bryan-county/richmond-hill/ashton-of-richmond-hill-phase-i-4486-lihtc,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
143,NVAR_0047,different_timing_or_units,phase_component_or_distinct_project_labels,MA,MA-14-19,MA|121 CONIFER HILL DR|DANVERS,2,2,CONIFER HILL COMMONS I || CONIFER HILL COMMONS II,MAB20140005 || MAC00000031,2011/2014 || 8888/8888,48/48 || 42/42,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (MAB20140005 || MAC00000031) share state ID MA-14-19 and standardized primary address MA|121 CONIFER HILL DR|DANVERS. Evidence class: different_timing_or_units. Names: CONIFER HILL COMMONS I || CONIFER HILL COMMONS II. Allocation/PIS pairs: 2011/2014 || 8888/8888. Reconciled total/low-income units: 48/48 || 42/42.,2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=%22CONIFER%20HILL%20COMMONS%20I%22%20%22121%20CONIFER%20HILL%20DR%22%20%22DANVERS%22%20affordable%20housing,"Conifer Hill Commons I | Affordable Housing in Danvers, MA",property_directory,https://affordablehousinghub.org/housing/massachusetts/essex-county/danvers/conifer-hill-commons-i-12586-lihtc,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
144,NVAR_0048,different_timing_or_units,alias_former_name_or_reporting_variant,MD,MD-03-16001,MD|1211 N MAIN ST|HAMPSTEAD,2,2,HAMPSTEAD SCHOOL SENIOR APTS || RESIDENCES AT THE HAMPSTEAD SCHOOL,MDA20050070 || MDA20140644,2003/2005 || 2014/2014,84/84 || 52/52,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (MDA20050070 || MDA20140644) share state ID MD-03-16001 and standardized primary address MD|1211 N MAIN ST|HAMPSTEAD. Evidence class: different_timing_or_units. Names: HAMPSTEAD SCHOOL SENIOR APTS || RESIDENCES AT THE HAMPSTEAD SCHOOL. Allocation/PIS pairs: 2003/2005 || 2014/2014. Reconciled total/low-income units: 84/84 || 52/52.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22HAMPSTEAD%20SCHOOL%20SENIOR%20APTS%22%20%221211%20N%20MAIN%20ST%22%20%22HAMPSTEAD%22%20affordable%20housing,"Hampstead School Senior Apts | Affordable Housing in Hampstead, MD",property_directory,https://affordablehousinghub.org/housing/maryland/carroll-county/hampstead/hampstead-school-senior-apts-13210-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
145,NVAR_0049,different_timing_or_units,phase_component_or_distinct_project_labels,MD,MD92-29001,MD|7070 CRADLEROCK WAY|COLUMBIA,2,2,PARK VIEW AT COLUMBIA I || PARK VIEW AT COLUMBIA II,MDA19940070 || MDA20110620,1992/1994 || 1992/2011,103/103 || 104/104,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (MDA19940070 || MDA20110620) share state ID MD92-29001 and standardized primary address MD|7070 CRADLEROCK WAY|COLUMBIA. Evidence class: different_timing_or_units. Names: PARK VIEW AT COLUMBIA I || PARK VIEW AT COLUMBIA II. Allocation/PIS pairs: 1992/1994 || 1992/2011. Reconciled total/low-income units: 103/103 || 104/104.,2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=%22PARK%20VIEW%20AT%20COLUMBIA%20I%22%20%227070%20CRADLEROCK%20WAY%22%20%22COLUMBIA%22%20affordable%20housing,"Park View At Columbia I | Affordable Housing in Columbia, MD",property_directory,https://affordablehousinghub.org/housing/maryland/howard-county/columbia/park-view-at-columbia-i-13445-lihtc,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
146,NVAR_0050,different_timing_or_units,alias_former_name_or_reporting_variant,MO,96135,MO|1601 HANOVER BLVD|COLUMBIA,2,2,HANOVER PLACE || HANOVER ESTATES,MOA19970105 || MOA19970115,1996/1997 || 1997/1997,48/48 || 12/12,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (MOA19970105 || MOA19970115) share state ID 96135 and standardized primary address MO|1601 HANOVER BLVD|COLUMBIA. Evidence class: different_timing_or_units. Names: HANOVER PLACE || HANOVER ESTATES. Allocation/PIS pairs: 1996/1997 || 1997/1997. Reconciled total/low-income units: 48/48 || 12/12.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22HANOVER%20PLACE%22%20%221601%20HANOVER%20BLVD%22%20%22COLUMBIA%22%20affordable%20housing,"Hanover Place | Affordable Housing in Columbia, MO",property_directory,https://affordablehousinghub.org/housing/missouri/boone-county/columbia/hanover-place-17682-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
