identity_question_id,review_origin,pass1_identity_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_identity_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_title,pass2_source_type,pass2_source_url,pass2_notes,pass2_reviewed_on,final_identity_decision,final_reason_code,address_overlap_class,final_notes,final_reviewed_on,shared_geocoding_query_decision,source_rows_changed
XDAQ_0059,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=HANOVER%20STREET%20HOUSING%20NJ%7C148%20W%20HANOVER%20ST%7CTRENTON%20NJ%20affordable%20housing,"Hanover Street Housing | Affordable Housing in Trenton, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/mercer-county/trenton-city/hanover-street-housing-23184-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0060,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=JAMES%20T.%20KIRK%20GARDENS%20%28SENIOR%20RESIDENCE%29%20NJ%7C620%201ST%20AVE%7CELIZABETH%20NJ%20affordable%20housing,"James T. Kirk Gardens Senior Residence | Affordable Housing in Elizabeth, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/elizabeth-city/james-t-kirk-gardens-senior-residence-22536-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0061,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=JEWISH%20FEDERATION%20CAMPUS%20APARTMENTS%20NJ%7C1401%20SPRINGDALE%20RD%7CCHERRY%20HILL%20NJ%20affordable%20housing,"Jewish Federation Campus Apartments | Affordable Housing in Cherry Hill Township, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/camden-county/cherry-hill-twp/jewish-federation-campus-apartments-23971-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0062,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=JUSTIN%20COMMONS%20A%2FK%2FA%20SCOTLAND%20COMMONS%20NJ%7C111%20134%20JUSTIN%20COMMONS%7CWILLIAMSTOWN%20NJ%20affordable%20housing,"Justin Commons a K a Scotland Commons | Affordable Housing in Williamstown, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/gloucester-county/williamstown/justin-commons-a-k-a-scotland-commons-24110-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0063,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=KENNEDY%20TOWERS%20II%20%28AKA%20WEST%20NEW%20YORK%20SENIOR%20HOUSING%29%20NJ%7C432%20440%2062ND%20ST%7CWEST%20NEW%20YORK%20TOWN%20NJ%20affordable%20housing,"Kennedy Towers Ii Aka West New York Senior Housing | Affordable Housing in West New York, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/hudson-county/west-new-york-town/kennedy-towers-ii-aka-west-new-york-senior-housing-22502-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0064,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=LIBERTY%20PLACE%20APARTMENTS%20NJ%7C1%20LIBERTY%20PL%7CFORT%20LEE%20BORO%20NJ%20affordable%20housing,"Liberty Place Apartments | Affordable Housing in Palisades Park, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/bergen-county/fort-lee-boro/liberty-place-apartments-49362-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0065,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=LINCOLN%20AVENUE%20APARTMENTS%20NJ%7C651%20LINCOLN%20AVE%7CCITY%20OF%20ORANGE%20NJ%20affordable%20housing,"Lincoln Avenue Apartments | Affordable Housing in Orange, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/orange-city/lincoln-avenue-apartments-24068-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0066,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=LINCOLN%20COMMONS%20-%20HADDONFIELD%20SENIORS%20NJ%7C325%20LINCOLN%20AVE%7CHADDONFIELD%20NJ%20affordable%20housing,"Lincoln Commons - Haddonfield Seniors | Affordable Housing in Haddonfield, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/camden-county/haddonfield-boro/lincoln-commons-haddonfield-seniors-24067-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0067,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=MADISON%20APARTMENTS%20NJ%7C441%20449%20MADISON%20AVE%7CELIZABETH%20CITY%20NJ%20affordable%20housing,"Madison Apartments | Affordable Housing in Elizabeth, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/elizabeth-city/madison-apartments-22556-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0068,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=MEDFORD%20SENIOR%20HOUSING%20NJ%7C8%20JONES%20RD%7CMEDFORD%20NJ%20affordable%20housing,"Medford Senior Housing | Affordable Housing in Medford Township, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/burlington-county/medford-twp/medford-senior-housing-22558-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0069,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=MERCHANTVILLE%20SENIOR%20AKA%20CHESTNUT%20STATION%20APARTMENTS%20NJ%7C20%20W%20CHESTNUT%20AVE%7CMERCHANTVILLE%20NJ%20affordable%20housing,"Merchantville Senior Aka Chestnut Station Apartments | Affordable Housing in Merchantville, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/camden-county/merchantville-boro/merchantville-senior-aka-chestnut-station-apartments-22870-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0070,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=MILLVILLE%20SENIOR%20HOUSING%20NJ%7C224%20S%202ND%20ST%7CMILLVILLE%20NJ%20affordable%20housing,"Millville Senior Housing | Affordable Housing in Millville, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/cumberland-county/millville-city/millville-senior-housing-22454-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0071,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=MORNINGSTAR%20SENIOR%20CITIZEN%20HOUSING%20NJ%7C701%20CRANFORD%20AVE%7CLINDEN%20NJ%20affordable%20housing,"Morningstar Senior Citizen Housing | Affordable Housing in Linden, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/linden-city/morningstar-senior-citizen-housing-24018-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0072,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=NEW%20PROVIDENCE%20AFFORDABLE%20SENIOR%20HOUSING%20NJ%7C101%20ACADEMY%20ST%7CNEW%20PROVIDENCE%20NJ%20affordable%20housing,"New Providence Affordable Senior Housing | Affordable Housing in New Providence, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/new-providence-boro/new-providence-affordable-senior-housing-24016-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0073,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=NEWARK%20GENESIS%20APARTMENTS%20NJ%7C60%20MT%20PLEASANT%20AVE%2068%7CNEWARK%20CITY%20NJ%20affordable%20housing,"Newark Genesis Apartments | Affordable Housing in Newark, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/newark-city/newark-genesis-apartments-22786-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0074,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=OAK%20PARK%20APARTMENTS%20NJ%7C1%20GARDEN%20DR%7CROSELLE%20NJ%20affordable%20housing,"Oak Park Apartments | Affordable Housing in Roselle, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/roselle-boro/oak-park-apartments-22570-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0075,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=OLD%20BRIDGE%20SENIOR%20APARTMENTS%20NJ%7C100%20MIMI%20RD%7COLD%20BRIDGE%20NJ%20affordable%20housing,"Old Bridge Senior Apartments | Affordable Housing in Old Bridge, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/middlesex-county/old-bridge-twp/old-bridge-senior-apartments-23992-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0076,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=PARKSIDE%20SENIOR%20HOUSING%20NJ%7C25%20PARKSIDE%20ST%7CSOMERSET%20NJ%20affordable%20housing,"Parkside Senior Housing | Affordable Housing in Franklin Twp, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/somerset-county/franklin-twp/parkside-senior-housing-23751-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0077,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=PARKVIEW%20SENIOR%20NJ%7C618%20NEW%20BRUNSWICK%20AVE%7CPERTH%20AMBOY%20NJ%20affordable%20housing,"Parkview Senior | Affordable Housing in Perth Amboy, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/middlesex-county/perth-amboy-city/parkview-senior-24089-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0078,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=PATRIOT%27S%20COVE%20NJ%7C5%20UNION%20BLVD%7CBARNEGAT%20TWP%20NJ%20affordable%20housing,"Patriot&#x27;S Cove | Affordable Housing in Barnegat Township, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/ocean-county/barnegat-twp/patriots-cove-22610-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0079,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=PRESIDENTIAL%20ESTATES%20%28FORMERLY%20GRANT%20COURT%29%20NJ%7C160%20CENTRAL%20AVE%7CLONG%20BRANCH%20NJ%20affordable%20housing,"Presidential Estates Formerly Grant Court | Affordable Housing in Long Branch, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/monmouth-county/long-branch-city/presidential-estates-formerly-grant-court-22755-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0080,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=PROJECT%20FREEDOM%20%20AT%20HAMILTON%20NJ%7C655%20KUSER%20RD%7CHAMILTON%20TOWNSHIP%20NJ%20affordable%20housing,"Project Freedom At Hamilton | Affordable Housing in Hamilton Twp, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/mercer-county/hamilton-twp/project-freedom-at-hamilton-22534-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0081,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=RIVER%20ROAD%20AFFORDABLE%20HOUSING%20%28SITE%20E%29%20NJ%7C1810%20RIVER%20AVE%7CCAMDEN%20CITY%20NJ%20affordable%20housing,"River Road Affordable Housing Site E | Affordable Housing in Camden, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/camden-county/camden-city/river-road-affordable-housing-site-e-22776-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0082,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_with_bad_source_address,Google,https://www.google.com/search?q=ROEBLING%20VILLAGE%20INN%20AFFORD%20HOUSING%20%23447%20NJ%7C32%20RIVERSIDE%20AVE%7CFLORENCE%20NJ%20affordable%20housing,Burlington County HOME Funded Affordable Rental Housing,county_housing_record,https://www.co.burlington.nj.us/DocumentCenter/View/21745/HOME-Funded-Affordable-Rental-Housing-rev-53025,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_with_bad_source_address,bad_source_address_within_same_development,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0083,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=ROOSEVELT%20MANOR%20-%20PHASE%2012%20NJ%7C813%20FERRY%20AVE%7CCAMDEN%20CITY%20NJ%20affordable%20housing,"Roosevelt Manor - Phase 12 | Affordable Housing in Camden, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/camden-county/camden-city/roosevelt-manor-phase-12-22834-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0084,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=ROSEGATE%20SENIOR%20HOUSING%20NJ%7C555%20E%20HAZELWOOD%20AVE%7CRAHWAY%20NJ%20affordable%20housing,"Rosegate Senior Housing | Affordable Housing in Rahway, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/rahway-city/rosegate-senior-housing-22572-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0085,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=ROYAL%20OAKS%20APARTMENTS%20NJ%7C259%20PINE%20BROOK%20DR%7CMANTUA%20TOWNSHIP%20NJ%20affordable%20housing,"Royal Oaks Apartments | Affordable Housing in Mantua, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/gloucester-county/mantua-twp/royal-oaks-apartments-22802-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0086,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=SAYREVILLE%20SENIOR%20HOUSING%20NJ%7C650%20WASHINGTON%20RD%7CSAYREVILLE%20NJ%20affordable%20housing,"Sayreville Senior Housing | Affordable Housing in Sayreville, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/middlesex-county/sayreville-boro/sayreville-senior-housing-23938-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
